WTI Crude Oil,EquityBond premia,EM Economic Activity Surprise,Citi US Inflation Surprise Index,Conference Board Consumer Confidence,IWM
-1.156960132344842,-2.5729327401715083,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9804185820924746
-1.151904104981031,-2.5883101035924114,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9762409418859826
-1.1464591524353884,-2.595085570233805,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.968408634184361
-1.1445145265262304,-2.5669821129473274,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9697143930136094
-1.125846117798313,-2.581947056659624,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9665813554680184
-1.153848730890189,-2.5764088491440496,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9678861677602437
-1.1285685940711343,-2.559617475293639,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9691921687268701
-1.119623314889007,-2.557319708345688,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9563993686634035
-1.0651737894325812,-2.560324480508393,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9527444370184068
-1.1102891105250485,-2.5986795134088054,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9511780503205447
-1.1153451378888593,-2.61022726524979,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9428235183321837
-1.0927874773426258,-2.5944374821202807,-0.15200542577783183,0.49503485307879,1.9270737415639503,-0.9417791798211499
-1.100565980979258,-2.5672766984534756,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9329025115960051
-1.090453926251636,-2.5474805524403594,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9255927583684563
-1.0729522930692135,-2.5343420388661784,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.931858415222349
-1.031337298613231,-2.5340474533600306,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9357743269357821
-1.012279964703482,-2.565803770922738,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9224597208228654
-1.0807307967058457,-2.5463022104157687,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9381243362261088
-1.0220030942492722,-2.5543149361829824,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9370797335652079
-1.0554506598867908,-2.547362718237901,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9399517910423627
-1.0733412182510451,-2.522499701519046,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9355133468673458
-1.0636180887052549,-2.552842008652245,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9302918524245758
-0.9912780048845747,-2.563329252671098,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9470005642014753
-0.9539411874287398,-2.5553754440051137,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9678861677602437
-0.9683314191565094,-2.567806952364541,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9537886214420185
-0.9414955816101281,-2.5829486473805257,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9607589641031691
-1.0519503332503064,-2.5355203808907683,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9770004608030983
-1.1207900904345018,-2.550779910109212,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9659983326869285
-1.158904758254,-2.528744914249374,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9649500539403807
-1.1635718604359795,-2.489859627437897,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9772625414959798
-1.1651275611633058,-2.5006414569628976,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.981191792777688
-1.2086871815284466,-2.5437687750629006,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.958139147736356
-1.1892409224368659,-2.4998755346469137,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9623308319107682
-1.1371249480714296,-2.432297619536663,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9764769818044916
-1.1414031250715775,-2.4436097029727293,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9889197392694197
-1.1662943367088008,-2.46646953824978,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9830257192656794
-1.2012976030736457,-2.4493835788932214,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-0.9916702878078287
-1.1884630720732026,-2.3820413321878893,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0121035347196368
-1.1495705538900414,-2.377799300899364,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0139373731576726
-1.0982324298882684,-2.321886971832557,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0335844000033254
-1.0955099536154471,-2.2855940374751778,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0362044585075165
-0.9862219775207637,-2.1858473850936133,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.060304721920729
-1.0278369719767462,-2.274164119836652,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0304408625005277
-1.1083444846158903,-2.279996912858374,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0241538755448876
-1.105622008343069,-2.2065862047264018,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.044456544372522
-1.0865646744333202,-2.1854938824862367,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0508741094123357
-1.108733409797722,-2.2626163679956677,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0267736038617452
-1.0760636945238664,-2.261555860173537,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.01655710147453
-1.0309483734313993,-2.2323329779636985,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0084360999809432
-1.0616734627960969,-2.2543090567223065,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0204865948936162
-1.083453272978667,-2.2385781906940267,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0385618639941145
-1.0776193952511928,-2.241936465464109,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0262493544260267
-1.1153451378888593,-2.279525576048538,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.025725897439909
-1.112622661616038,-2.3196481219858356,-0.15200542577783183,0.9591397613155762,1.8463086375625544,-1.0220586167886376
-1.1169008386161856,-2.3797435652399384,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0011013185535114
-1.0955099536154471,-2.360595507340347,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0005771571677486
-1.1231236415254917,-2.368195813398954,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-0.9806682257291256
-1.1165119134343542,-2.4183342665452687,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-0.9817158661134952
-1.11067803570688,-2.445200464705926,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-0.9882650878494388
-1.0896760758879729,-2.4497959986018283,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-0.981191792777688
-1.0958988787972785,-2.4066097634005956,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-0.9963858472056478
-1.0694519664327289,-2.376385290469856,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.005292650528101
-1.0655627146144127,-2.2928408409264076,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0262493544260267
-1.0480610814319904,-2.2571370775813233,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0343704439695693
-1.032504074158726,-2.306686359715343,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0152471602723903
-1.0048903862486813,-2.292074918610424,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0047684891423383
-1.0227809446129354,-2.236869594758371,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0287385266711995
-1.009946413612492,-2.250361610939929,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.023630132396414
-0.9838884264297741,-2.1902072505845975,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0445867702568732
-0.9978897329757123,-2.185965219296073,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0491713333332293
-0.9885555286117534,-2.123748760397708,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.065543760317155
-0.9885555286117534,-2.1599238605526283,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0440630491208887
-1.0126688898853133,-2.171412695292383,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0418358915311305
-1.0577842109777806,-2.125398439232134,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.065543760317155
-1.0418382785226843,-2.101006759323116,-0.15200542577783183,0.2697741781053256,1.6536857604136854,-1.0676397454855389
-1.0733412182510451,-2.0182282320956513,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0838815943852904
-1.1433477509807353,-2.039025968829669,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0671156941622204
-1.1744617655272647,-2.087337991837869,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0754989304361111
-1.2401901212568072,-2.101360261930493,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0388236805371291
-1.2277445154381954,-2.0017314437513876,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.057161426555309
-1.2471907745297761,-1.9782235203608125,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.059257015498893
-1.282582966076453,-2.0181103978931922,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.048778520468752
-1.241356896802302,-2.070900120594835,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0131514832788509
-1.234356243529333,-2.0501023838608177,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0309650018738015
-1.2709152106215045,-1.978282437462042,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0458628782635688
-1.3000845992588757,-1.9175389060944148,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0583629782620898
-1.2658591832576938,-1.8446584518735085,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0625736151894474
-1.23124484207468,-1.868225292365313,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.050994517726636
-1.2479686248934394,-1.8465437991128526,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0646791097530377
-1.3786474859888616,-1.6786889777099725,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0888895236607217
-1.37825856080703,-1.6930647504099734,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0830999088918492
-1.3751471593523772,-1.7425551154427636,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0520472650084312
-1.3525894988061433,-1.7900422990337506,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0475734687762357
-1.3592012268972808,-1.8460724623030167,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0267835094817517
-1.3833145881708409,-1.8639243439755588,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0009942498074862
-1.3463666958968374,-1.83358203684236,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0246786973053175
-1.3304207634417413,-1.664136453706283,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0528366768854773
-1.299695674077044,-1.9264353883800713,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0205993868867562
-1.2942507215314014,-1.8293989226550649,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0309941464091092
-1.3016402999862022,-1.7003115538612035,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0557312311262912
-1.3261425864415937,-1.7112701346898926,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0530997481403592
-1.3136969806229821,-1.746502561225141,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0542845043181068
-1.2421347471659652,-1.8313431869956387,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0294154987549282
-1.2448572234387865,-1.8593288100796568,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0184943105604554
-1.2199660118015632,-1.9255516318616286,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0162577316254466
-1.2106318074376046,-1.9232538649136777,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-0.9999417666755579
-1.2374676449839859,-1.8952682418296591,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0004678431478553
-1.2304669917110167,-1.8930293919829377,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-0.9973103717395818
-1.1367360228895982,-1.9153000562476932,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0120471827480446
-1.1367360228895982,-1.9506503169854008,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-1.0062575459666832
-1.1705725137089484,-2.0143397034145036,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-0.9857310101269036
-1.1752396158909277,-2.0350785230472916,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-0.9888890758723775
-1.1612383093449898,-1.9882394275698294,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-0.9920468994804735
-1.2308559168928486,-1.997960749272699,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-0.9920468994804735
-1.2584696048028932,-2.0323683363907343,-0.15200542577783183,0.7802895771657904,1.5334860516416542,-0.9749938903646392
-1.2584696048028932,-2.0048540501165517,-0.35292060515461665,0.7802895771657904,1.5334860516416542,-0.9694361111288953
-1.2740266120761574,-1.923784118824743,-0.35292060515461665,0.8912219698662905,0.8938112607949167,-0.9813096916682534
-1.2289112909836903,-1.9198955901435955,-0.35292060515461665,0.8912219698662905,0.8938112607949167,-0.9750781981971385
-1.1756285410727594,-1.9143573826280211,-0.35292060515461665,0.8912219698662905,0.8938112607949167,-0.9941944599103576
-1.2005197527099827,-1.9318557616931864,-0.35292060515461665,0.8912219698662905,0.8938112607949167,-0.9925100862719743
-1.208298256346615,-1.9378653060185966,-0.35292060515461665,0.8912219698662905,0.8938112607949167,-0.9792047914418638
-1.1725171396181064,-1.9207204295608085,-0.35292060515461665,0.8912219698662905,0.8938112607949167,-0.9770992968782737
-1.160071533799495,-1.8466027162140823,-0.35292060515461665,0.8912219698662905,0.8938112607949167,-0.9898994931380117
-1.1818513439820653,-1.7785534642939955,-0.35292060515461665,0.8912219698662905,0.8938112607949167,-1.00067867876657
-1.202075453437309,-1.8166139116882607,-1.5515133061577535,0.8912219698662905,0.8938112607949167,-0.9821520876060895
-1.2079093311647833,-1.8093671082370304,-1.5515133061577535,0.8912219698662905,0.8938112607949167,-0.9901520864481758
-1.2331894679838382,-1.8591520587759682,-1.588592073167203,0.8912219698662905,0.8938112607949167,-0.9813096916682534
-1.2685816595305148,-1.8825421479640847,-1.588592073167203,0.8912219698662905,0.8938112607949167,-0.9770992968782737
-1.2545803529845767,-1.8018846363808823,-1.588592073167203,0.8912219698662905,0.8938112607949167,-0.9955413380688769
-1.2771380135308106,-1.7548687895997317,-0.9892957226656347,0.8912219698662905,0.8938112607949167,-1.0052257105493463
-1.2899725445312538,-1.7259404928960411,-0.9892957226656347,0.8912219698662905,0.8938112607949167,-1.019625818527546
-1.277526938712642,-1.7313608662091562,-0.9892957226656347,0.8912219698662905,0.8938112607949167,-1.0309941464091092
-1.2678038091668518,-1.6828131747960384,-0.9892957226656347,0.8912219698662905,0.8938112607949167,-1.0293103671079264
-1.2728598365306625,-1.6917096570816945,-0.9892957226656347,0.8912219698662905,0.8938112607949167,-1.0116258196854597
-1.2942507215314014,-1.6244263274775919,-0.9892957226656347,0.8912219698662905,0.8938112607949167,-1.026362806793834
-1.323031184986941,-1.5573786662784066,-0.7883805432888498,1.6496373077166484,0.6481033387625005,-1.038152497737982
-1.3140859058048135,-1.54854110109398,-0.8556397020501769,1.6496373077166484,0.6481033387625005,-1.0326787621848703
-1.3055295518045182,-1.5758197189632441,-0.8556397020501769,1.6496373077166484,0.6481033387625005,-1.0305736198211028
-1.2759712379853156,-1.6083419588419348,-0.8556397020501769,1.6496373077166484,0.6481033387625005,-1.0335210040352842
-1.2868611430766008,-1.6316142138275922,-0.8556397020501769,1.6496373077166484,0.6481033387625005,-1.0217308948538468
-1.2604142307120512,-1.6057496063878363,-0.8556397020501769,1.6496373077166484,0.6481033387625005,-1.0175204120139114
-1.2837497416219477,-1.6056906892866067,-0.8556397020501769,1.6496373077166484,0.6481033387625005,-1.024257664430066
-1.2977510481678858,-1.563506044806276,-0.8176986381335307,1.6496373077166484,0.6481033387625005,-1.03856857780323
-1.2981399733497176,-1.423047675475119,-0.8176986381335307,1.6496373077166484,0.6481033387625005,-1.0610140303506563
-1.3133080554411505,-1.4859711395882378,-0.7288820566922912,1.6496373077166484,0.6481033387625005,-1.052998402641449
-1.3611458528064388,-1.3484586253185566,-0.9289349391618795,1.6496373077166484,0.6481033387625005,-1.0715622829581315
-1.3549230498971332,-1.344511179536179,-0.9289349391618795,1.6496373077166484,0.6481033387625005,-1.0745152143195165
-1.347922396624164,-1.2798202023861749,-0.9289349391618795,1.6496373077166484,0.6481033387625005,-1.0884385978255398
-1.370868982352229,-1.3565891852882292,-0.9134135948323425,1.6496373077166484,0.6481033387625005,-1.0690304725219535
-1.379036411170693,-1.2559587763882225,-0.9134135948323425,1.6496373077166484,0.6481033387625005,-1.0867508782888433
-1.3607569276246072,-1.2170145724755148,-0.599537520612816,1.6496373077166484,0.6481033387625005,-1.098142121171355
-1.3700911319885658,-1.1932709806800212,-0.09940531443884525,1.6496373077166484,0.6481033387625005,-1.1053151768428149
-1.3397549678057001,-1.2840622336746996,-0.09940531443884525,1.6496373077166484,0.6481033387625005,-1.086328920889058
-1.319919783532288,-1.3469856977878185,0.20757238452310922,1.6496373077166484,0.6481033387625005,-1.07620319800608
-1.3094188036228342,-1.4999344925796325,0.20757238452310922,1.6496373077166484,0.6481033387625005,-1.0701275529563994
-1.3646461794429234,-1.4107340013181509,0.27396924637723985,1.6496373077166484,0.6481033387625005,-1.0905478785372213
-1.3646461794429234,-1.4105572500144625,0.27396924637723985,1.6496373077166484,0.6481033387625005,-1.0892821824377767
-1.3658129549884181,-1.3924696999370023,0.27396924637723985,1.6496373077166484,0.6481033387625005,-1.0749375019066354
-1.393037717716631,-1.458928190123892,0.27396924637723985,1.6496373077166484,0.6481033387625005,-1.092657555473703
-1.3697022068067346,-1.3300175726337191,0.27396924637723985,1.6496373077166484,0.6481033387625005,-1.1177189501898954
-1.3335321648963943,-1.3128726961759314,0.36278582781847946,1.6496373077166484,0.6481033387625005,-1.1154408997257932
-1.3280872123507517,-1.4674711698021712,0.36278582781847946,1.6496373077166484,0.6481033387625005,-1.0808437608542056
-1.3358657159873841,-1.3613025533865901,0.36278582781847946,1.6496373077166484,0.6481033387625005,-1.1019394736195551
-1.32769828716892,-1.4086129856738885,0.36278582781847946,1.6496373077166484,0.6481033387625005,-1.0859070515392284
-1.280638340167295,-1.5706939311562764,0.3403661082313704,1.6496373077166484,0.6481033387625005,-1.0681869099222054
-1.292695020804075,-1.5861302116784086,-0.12613651856193678,1.6496373077166484,0.6481033387625005,-1.0732492760826942
-1.2899725445312538,-1.6565950647489054,-0.058877359800609666,1.6496373077166484,0.6481033387625005,-1.063967534036753
-1.2689705847123467,-1.6973067816984984,-0.058877359800609666,1.6496373077166484,0.6481033387625005,-1.077806367572899
-1.2899725445312538,-1.708088611223499,-0.09250693918127323,1.6496373077166484,0.6481033387625005,-1.0656554296733607
-1.3016402999862022,-1.7604659142165355,-0.09250693918127323,1.6496373077166484,0.6481033387625005,-1.0432945491083003
-1.306696327350013,-1.87947845870015,-0.09250693918127323,1.6496373077166484,0.6481033387625005,-1.034518323870021
-1.32769828716892,-1.8539084367665417,-0.0036903577400335947,1.6496373077166484,0.6481033387625005,-1.043800131953429
-1.3451999203513427,-1.7495073333878461,-0.16149069175699335,1.6496373077166484,0.6481033387625005,-1.0580615172265606
-1.4140396775355384,-1.7363099027124353,-0.17787433299372685,1.6496373077166484,0.6481033387625005,-1.0521542457045006
-1.3856481392618305,-1.8051250769485054,0.1222049907106556,1.6496373077166484,0.6481033387625005,-1.0352777547371812
-1.282582966076453,-1.7792604695087497,0.1222049907106556,1.6496373077166484,0.6481033387625005,-1.0238863357547583
-1.2891946941675902,-1.8996870244218729,0.1222049907106556,1.6496373077166484,0.6481033387625005,-1.0133384133346168
-1.2818051157127899,-1.9225468596989235,0.16100835153449813,1.9846984121997915,0.6712332511760457,-1.0124947406724243
-1.2631367069848722,-1.9284974869231042,0.16100835153449813,1.9846984121997915,0.6712332511760457,-1.0023691058394015
-1.307474177713676,-1.9299114973526126,0.003208017517538422,1.9846984121997915,0.6712332511760457,-1.0044783865510831
-1.2821940408946215,-1.8440103637599838,-0.5960883329840301,1.9846984121997915,0.6712332511760457,-1.0146884172665604
-1.2856943675311059,-1.8800087126112155,-0.6124719742207635,1.9846984121997915,0.6712332511760457,-1.0032125143517272
-1.308640953259171,-1.86981605409851,-0.6124719742207635,1.9846984121997915,0.6712332511760457,-1.0082756289368389
-1.3234201101687724,-1.8942666511087578,-0.7012885556620031,1.9846984121997915,0.6712332511760457,-1.0040560769514753
-1.290750394894917,-1.8410055915972785,-0.7012885556620031,1.9846984121997915,0.6712332511760457,-1.009119609773876
-1.2794715646218,-1.9108223565542506,-0.7012885556620031,1.9846984121997915,0.6712332511760457,-1.0082756289368389
-1.278304789076305,-1.980698038612452,-0.6228195371071215,1.9846984121997915,0.6712332511760457,-1.0131700398069965
-1.2720819861669994,-1.9724496444403203,-0.8228724195767098,1.9846984121997915,0.6712332511760457,-1.0133384133346168
-1.261581006257546,-2.028244139304668,-0.8056264814327798,1.9846984121997915,0.6712332511760457,-1.0053222793381646
