MSCI EM Vol,Oil Vol,JPY,GTGBP3MO Corp,GTDEM3MO Corp,China Economic Activity Surprise,US Recession Probability in 1 year,US Monetary Policy Uncertainty,US Economic Policy Uncertainty,EU Economic Policy Uncertainty,China Economic Policy Uncertainty,University of Michigan Consumer Sentiment
-1.248563836623707,1.4359322604287688,-2.027982484445576,15.42587552661986,0.882023091499712,12.393615074924114,2376.684761340884,-0.22461236568030898,-0.4046304107192329,-0.7840287662815056,-0.4572604318118518,0.6667995249163363
-1.2718526851733412,1.4219048603967055,-2.0304609856369673,15.26734891274563,0.8813807429329018,12.332893152248227,2357.333028063096,-0.22531072893696516,-0.4040032202459361,-0.7773110911852352,-0.46220357923469263,0.6796669313334511
-1.4958481193900877,1.5454715734799545,-2.0306380214363524,18.21087934311767,0.8781690000988508,12.953840313914032,2494.8614075621867,-0.279401293994023,-0.4672024888687202,-0.9388843870051186,-0.5766780107779192,0.7374438225356517
-1.577747631069996,1.5799408800503292,-2.0295758066400422,18.89797028648309,0.8813807429329018,13.351843343671296,2549.023054674804,-0.29199188686629934,-0.4911930546699917,-0.9911994728838982,-0.612954438419088,0.7649496451209885
-1.592191011987057,1.5758319685470925,-2.030106914038197,18.489511378467615,0.8826654400665221,12.929687748863532,2517.024175347504,-0.2886964920268522,-0.49016149139350756,-0.9872342707260634,-0.6199389656041825,0.7812608981319865
-1.7007394066798984,1.6186186641358449,-2.0306380214363524,20.99776077133019,0.8839501372001427,14.771443519850347,2695.484322498914,0.20199930730293403,-0.2552992182533192,0.45758012607307613,1.1827622205874742,-1.71347765283775
-1.7674679694480533,1.6317311641138805,-2.028867663442502,21.577543706451344,0.8845924857669528,14.562338147497746,2705.8767622748765,0.210813782201451,-0.26354548853003257,0.47148039041551526,1.2288998901024053,-1.7518146133682573
-1.7168579585723338,1.608313197568255,-2.030106914038197,21.618497076726452,0.8865195314673836,14.37857166210906,2687.370696233922,0.20362220193931904,-0.2629039229062287,0.4671526539689527,1.2105359565748237,-1.7313749669463467
-1.9629528122409017,1.741331577862532,-2.0304609856369673,24.132008283757195,0.8884465771678144,14.717397016138213,2694.2637787850003,0.23280085953665997,-0.2641647265130465,0.5070235566819707,1.301242962858334,-1.8765199262009997
-1.8514373044375916,1.720816913479483,-2.030106914038197,24.073704658350945,0.8923006685686755,14.357595408320876,2615.8406479791724,0.22776580441910613,-0.2574133503267578,0.505195472625475,1.250295598456855,-1.7577571374906251
-1.7787494300430609,1.655686897264076,-2.0286906276431167,22.658521956385478,0.8910159714350553,13.764221444166095,2463.9876737138707,0.21848519192479843,-0.24753959951128165,0.4840246485070632,1.2159354574374033,-1.731018418909077
-1.707715186447665,1.656061195220173,-2.0276284128468056,22.70405023842863,0.8923006685686755,13.651541030508282,2482.657654768275,0.21259185394116592,-0.24387854881699086,0.4768192072139207,1.1687038798243152,-1.68010936133516
-2.1357906272622893,1.8049343214034939,-2.0267432338498805,26.77745595645815,0.8948700628359164,14.440769320667677,2589.945867565676,0.27223811291280575,-0.28594553353044494,0.5831882533527647,1.5360046373047749,-1.8965522076827008
-2.4204257870323116,1.8835702760301136,-2.02603509065234,40.6639897576069,0.8974394571031573,124.27466329546114,3492.6414603913086,0.35567026391730555,-0.29380029777120037,0.5930168801511649,1.9371452295785718,-2.3193262633726586
-2.3900581634600333,1.8653539640098262,-2.0285135918437316,42.3937709326986,0.9038629427712597,124.44875465383815,3517.6892986646285,0.3540328322970509,-0.2939630828127539,0.6049985934675361,1.9686941207985604,-2.3039132195544467
-2.288196570531897,1.8825131294580986,-2.0297528424394273,42.91487658400926,0.9070746856053107,123.50411993232608,3600.766397420358,0.34514730197096305,-0.29364972942346396,0.6025503441920684,1.895202323922522,-2.244759996652496
-2.244222137326813,1.8890031025419607,-2.030106914038197,42.8127648145848,0.87624195439842,124.59352131931519,3669.103806563287,0.34144863893626065,-0.29389202551057214,0.5956525283051207,1.872341975892069,-2.243299340390387
-2.15424919994575,1.8555992906294732,-2.0281595202449614,42.80333174545422,0.8781690000988508,126.03393444572588,3738.6655545372814,0.3263581328817335,-0.2963565326050793,0.5935900056863751,1.8539890946469468,-2.194018273687373
-1.1873250161992657,1.4300521923683813,-2.0297528424394273,30.56038572709703,0.8775266515320403,116.09735889098752,3581.543217611885,0.18612461551584145,-0.28638281709398444,0.4669010209673312,1.3755694797572364,-1.5061649156138053
-1.1170964007542026,1.3457966486435273,-2.027982484445576,30.32183683551697,0.8800960457992812,119.55393113331404,3553.252925459552,0.17307587887474057,-0.2859115476125832,0.4676953724688932,1.3626211075907086,-1.4402851380501793
-0.3936932101038705,1.0056075003698124,-2.0276284128468056,28.580205799385368,0.8807383943660917,92.35978602179074,3421.984968780891,0.09384235569294062,-0.22071439608748378,0.4160657050434705,0.8886850610393376,-0.8169082968389484
-0.2745526766249504,0.9053464748068744,-2.0295758066400422,26.75811864714608,0.8813807429329018,84.31560318134021,3417.953112196761,0.07322645034008456,-0.20428904618049382,0.37470892819681917,0.7329157858947795,-0.6370881300988647
-0.2809275217782741,0.8907877721779243,-2.029044699241887,26.051691412694456,0.885234834333763,79.04631378796438,3313.6637022441632,0.07292675981627175,-0.19443452261837585,0.35612341088252625,0.7428409902648415,-0.6138523221305
-0.2959148035749626,0.9496137742941902,-2.0278054486461907,27.44356523226463,0.8884465771678144,81.63787257939798,3500.4751659630406,0.07806782528119116,-0.20300505255093312,0.37331144434149893,0.7609442970515451,-0.6572777770396092
-0.29655873257154003,0.9452773971028616,-2.0278054486461907,26.572955013473766,0.8967971085363472,80.7958986246905,3386.3916157663884,0.07739955991570044,-0.19983183164793616,0.3685740023705661,0.7607016355150003,-0.6521866569686458
-0.37432147186282455,1.0392048329407224,-2.0265661980504954,26.27017266171997,0.9000088513703982,84.43920475635437,3376.656436270852,0.08687664127196605,-0.22000727974567075,0.36285643418031477,0.8071303766174505,-0.7345601319249496
-0.4620576195658648,1.024710132422223,-2.0278054486461907,45.606024860949475,0.8980818056699674,124.06248111147718,7259.580526994336,0.08913262620975107,-0.3316380122795328,0.44689427450333075,1.0350868139487386,-0.8911803170047042
-0.48057615970716583,1.0501543093722876,-2.026212126451725,47.67389275626511,0.8993665028035881,124.64307003429239,7495.694182503281,0.09354664964356549,-0.3404599853684385,0.45819030508976744,1.0682811125854375,-0.9324461591938876
-0.48890396179167017,1.0346272591453127,-2.0285135918437316,46.492275634547596,0.9090017313057415,121.96529397186912,7384.560121048344,0.0933674892283705,-0.3350956036959854,0.4483003137367788,1.0715498939264807,-0.9175324088919458
-0.45035657339749513,1.0301323135263285,-2.0297528424394273,48.40690905937105,0.9064323370385006,121.76476192751049,7673.647230071477,0.09233651168746107,-0.33024944191895517,0.45683840308502244,1.0197702071656465,-0.8946815399875746
-0.47222602203872893,1.0942133851818,-2.0297528424394273,51.190516472005406,0.9096440798725516,132.8641500678851,8265.88752442347,0.09715957501649206,-0.3514659180656335,0.47712545756427316,1.0703576979300766,-0.98329153448981
-0.4901819879397256,1.1170837969717262,-2.029929878238812,52.17066079838324,0.9134981712734128,135.14377451051945,8362.748801464706,0.10022924829031753,-0.3602840491732489,0.4857115118126017,1.1013556283698345,-1.013671635601027
-0.4818471809472702,1.113149906314473,-2.0297528424394273,52.117406629238914,0.9154252169738436,134.7741263570639,8459.710554435444,0.09867055937594346,-0.3602524445654684,0.48181989886921867,1.0896258195146755,-1.0074455409887233
-0.475220714104885,1.0799059728636209,-2.032939486828359,55.83417624286926,0.9173522626742743,145.66683849449115,8740.886776418238,0.09386966169196201,-0.38444026586698793,0.5070250043641257,1.0960281081129992,-1.0300370177918277
-0.725822892751024,1.3443449703987402,-2.0315232004332784,58.03542192401092,0.9212063540751355,167.15534072720175,9039.752607985894,0.12696135698443248,-0.4598408312455847,0.5294340850171974,1.3607628889310286,-1.4711075730821004
-0.671149694048427,1.2533065138584414,-2.030106914038197,54.408034970123026,0.9212063540751355,165.1356953015235,8719.703872381786,0.11538895808793627,-0.45146178011912275,0.5119556266120963,1.3095030317566858,-1.40364398966729
-0.5801967027942531,1.164515858072573,-2.029221735041272,51.963558711122765,0.8935853657022961,160.58872841706815,8527.917653936662,0.10182730089979528,-0.4378808086688953,0.49022197661743716,1.214636985978008,-1.2505774633064648
-0.42499601218391814,1.0693502347958868,-2.030283949837582,52.65504586271798,0.8910159714350553,144.9271505206256,8641.94999098204,0.0846953974485327,-0.39767799038510515,0.4756892728787428,1.039989097336187,-1.051796963498813
-0.37420620733724747,0.9909375033930966,-2.0278054486461907,50.93694812434735,0.8916583200018654,140.41845960311218,8375.667320092673,0.0759841646221201,-0.3819930757942037,0.46530382199516845,0.9770022330484487,-0.9580957982909621
0.9242756110429359,-0.5885478565795887,-2.0274513770474205,-75.78027757900352,0.8794536972324711,119.48385463073456,12068.877309078534,-0.1535084154956174,-0.5129011036965604,-0.45034251986279045,-0.5870141434924097,0.5767833137143139
0.7583637471881237,-0.5652351314966387,-2.02603509065234,-68.2661064205797,0.8768843029652302,118.31539204187023,12293.377679711499,-0.1290680840365155,-0.5213134726573712,-0.4168366691855257,-0.5123492622415519,0.49971646091575955
0.7326616570472287,-0.5609645060899414,-2.025858054852955,-66.44894295347851,0.8781690000988508,115.89808488573425,12289.298545038704,-0.1252380682916669,-0.5187112519136625,-0.40665533127196385,-0.49796391695270337,0.48962466461145404
0.7628130148213289,-0.5695480919995085,-2.0270973054486507,-68.95926665380182,0.8788113486656609,116.51748450218305,12250.029643689011,-0.12990262318433143,-0.5199550047780418,-0.41781320326819027,-0.5057968251222552,0.501393036844339
0.8662499156768725,-0.6088490311308212,-2.027274341248036,-75.04337177182144,0.8788113486656609,118.63262735720897,12617.928420026494,-0.1497475097095037,-0.5198524627422465,-0.4385377535188811,-0.5599137570438776,0.5844997804285835
1.0377643578972278,-0.6694411813157113,-2.0286906276431167,-78.15369750904351,0.8807383943660917,126.22676126219005,13036.107683204697,-0.1724932912459623,-0.5664430785120158,-0.45290665997839397,-0.6182280210685778,0.676476945156967
1.0318168665586402,-0.6822609869493395,-2.0297528424394273,-75.12611149420557,0.8826654400665221,127.97027948124826,13618.661808294557,-0.16627900872145765,-0.5982479551052118,-0.4454174549295458,-0.6126665087813575,0.6759699905808022
0.9916307400087485,-0.6636657825516185,-2.0304609856369673,-75.99921114032921,0.8794536972324711,125.9379751167684,13592.6126407455,-0.16126835754892244,-0.5963271512836977,-0.4491110965287251,-0.6111893905453865,0.6605704893834498
0.9438723826637563,-0.6560717132266828,-2.029398770840657,-75.1885414613557,0.8800960457992812,125.70753688078923,13714.556486749112,-1.3087073381812975,-0.5608913058123585,-1.2191428536867461,-0.5345135049751937,0.8047972498139003
1.0991479828395345,-0.6942755171819869,-2.030283949837582,-76.73287735471631,0.8858771829005735,130.39938428951868,13590.713764987198,-1.4617649394580143,-0.5884741341692487,-1.2672257523327424,-0.593284654019648,0.8840020874890426
0.9698580555914209,-0.6691183717254651,-2.0295758066400422,-70.4309127684066,0.8781690000988508,127.0703960111662,13207.177674269573,-1.24639890845024,-0.579346933638065,-1.2105877233917928,-0.5120663149230196,0.7688346804739468
1.0599924699763825,-0.6884949584714041,-2.033293558427129,-70.34555115968398,0.8839501372001427,127.3832637124215,13045.52909277285,-1.3185388637777955,-0.5927899978624637,-1.2025578758490705,-0.5311714311685785,0.8192884042112561
1.1175108129313833,-0.7150334004043242,-2.0327624510289737,-70.021436705541,0.8826654400665221,125.57615539344407,13311.250108283955,-1.3657156250122606,-0.6062980015351498,-1.2080525084653637,-0.5173663293233495,0.8320680595277854
2.2615413445927905,-0.9417044646108629,-2.032231343630819,-67.3276430833875,0.8871618800341937,174.9281694996982,13130.511413086395,-2.2457366784307378,-0.8380154786925775,-1.3578024027974989,-0.8103496517515593,1.3526973903975659
2.391514739973774,-1.0654778862219338,-2.033647630025899,-70.40235759521832,0.8897312743014346,173.17056936762634,14869.54731019426,-2.429276762498965,-0.8899120810622195,-1.3675780628438818,-0.8199204980000635,1.5723735041246951
2.4220598819280497,-1.0858152789607451,-2.0345328090228247,-71.37411658222621,0.8967971085363472,174.88240135783494,15185.160768469701,-2.4933666548641926,-0.8924167001264643,-1.3590051903225233,-0.8250315431956665,1.600350806804755
2.50067632927964,-1.0883718211500752,-2.034886880621595,-71.35114909094088,0.8711031658639382,152.55924220730816,15282.193159309305,-2.5435443656925014,-0.9049643979682004,-1.3683630079660685,-0.834750047317443,1.661540140969072
2.3949114565289484,-1.0723839491996865,-2.036303167016676,-73.66090252115163,0.853117405993252,150.28692818928238,15417.839373649069,-2.4399497628301017,-0.9038206009070711,-1.3862079236235436,-0.8066919926962597,1.6294867220191827
2.318648281207347,-1.0128447301575552,-2.0357720596185205,-70.36831905538155,0.8415551317906682,147.20918070644095,14627.48932085114,-2.322294685887132,-0.8852726778092131,-1.3470184946333534,-0.7692134191068479,1.5666562019342598
1.8857762636664914,-0.9271522316913301,-2.0345328090228247,-67.0407362471357,0.8518327088596317,140.9313706249484,14176.67438995737,-1.9037283507257963,-0.8465681095798273,-1.3047438068914907,-0.6808423483287015,1.3137731831787205
2.01125515630212,-0.8937502992659407,-2.0327624510289737,-68.80150735904002,0.8537597545600621,143.61772954658696,13507.919813045142,-2.028199893598382,-0.8521581435921908,-1.3506534585387424,-0.7334809810433196,1.3931370746739875
0.9989995991792395,-0.7036618380569301,-2.03506391642098,-48.49816252495838,0.8556868002604929,148.10615224329524,13824.553878971537,-1.049688828988914,-0.8636605145646782,-1.0545160864452867,-0.5218035866618098,0.9240399846585623
1.0282740555888903,-0.7218810476876995,-2.03506391642098,-49.43893448397257,0.8556868002604929,149.71453461694665,14181.864058956433,-1.0930689382398977,-0.8704376671168657,-1.0619932146002655,-0.5267601907408658,0.9422444219063951
1.0885244573097852,-0.7521553252664588,-2.03506391642098,-50.31115491249088,0.873030211564369,153.1894090051409,14542.381361973885,-1.151407577102042,-0.9010403950634104,-1.085379752189335,-0.5502630606156176,1.0000645851413166
1.6928018831379985,-0.9064957681061884,-2.0354179880197503,-50.505159329374415,0.8614679373617848,183.8452246701656,14711.596804019626,-1.570145907822954,-1.0886097615656871,-1.1614844290308166,-0.7071136159353215,1.3715808485150902
1.4553455750949882,-0.8125737098404335,-2.0361261312172907,-45.616872751133215,0.8627526344954054,181.47344934043153,13214.417031035107,-1.2050768838279204,-1.0665417142436064,-1.1504411277761197,-0.6140747749999619,1.0507886554837071
1.2328727508755777,-0.6262498307602801,-2.036834274414831,-39.19532122083341,0.8627526344954054,172.15113773781334,11215.242750106669,-0.9708522347111973,-0.9940018015779817,-1.0850573578081792,-0.5842994045048128,0.9535348478375332
1.3610069281063732,-0.6675585015104499,-2.0378964892111417,-41.68231325865958,0.8858771829005735,175.50500980059604,11351.123054650374,-1.0708397293219192,-1.0144753403908973,-1.1230219076860692,-0.6091404581952574,0.9961949311908196
1.3420160808828296,-0.7048587837977973,-2.0359490954179056,-42.29301229109106,0.8640373316290257,170.0489966972185,12073.27763632805,-1.1077741556685898,-1.0198577943643332,-1.0972279377410532,-0.6053219232340339,1.0638070163350049
1.2741711513626606,-0.6657785996833212,-2.0355950238191354,-40.928356594232355,0.8588985430945439,161.02587968434202,11533.597069446703,-1.0386970686441985,-0.98893978031157,-1.0752371998397126,-0.5982882314025696,1.0312624591110966
0.7641932851313016,-0.48601057918988727,-2.0327624510289737,-35.16657016499292,0.8627526344954054,143.91124237013673,10211.021374242,-0.2373294301990339,-2.4006450289698535,-2.763980059461488,-0.9766021504043793,1.2313641140026195
0.7466435398849508,-0.4567831021222274,-2.0343557732234396,-34.15487859805489,0.8640373316290257,141.64987279698096,9580.687036350253,-0.2270594844429753,-2.363961131913766,-2.7747828161334254,-0.9670202534503752,1.1217287214954894
0.49745359367936093,-0.27502153549516484,-2.032939486828359,-29.809771310964276,0.8698184687303177,124.84145682835012,7004.7065125366535,-0.17650012291436823,-1.9532018838448433,-2.3539264398013695,-0.8644210668305752,0.9987409848309644
0.7188572048411654,-0.35397176236056477,-2.033470594226514,-31.06997744580487,0.8743149086979893,135.48368277744584,8461.405049738421,-0.2226537343244093,-2.4102674165856777,-2.525899996132686,-0.8793459160814642,1.307201403575263
0.6641616107185757,-0.3355490462621259,-2.0306380214363524,-30.47104217447506,0.8788113486656609,131.5095803761536,8150.298147023846,-0.21002192156083746,-2.3155635737260694,-2.475478442753287,-0.8532256087739081,1.2161833205104318
0.5143445688716367,-0.2984315684745094,-2.030106914038197,-28.72578259267746,0.8582561945277338,112.62958461726619,7688.511255942128,-0.1749467091118996,-2.1369751980558886,-2.37244183134192,-0.7917932589248011,0.9962515748283673
0.5007061823463858,-0.29001424027070755,-2.0285135918437316,-29.48783178650623,0.8608255887949747,129.34946382789008,7744.447021544734,-0.17300020498868068,-2.1042040833724167,-2.402438098792338,-0.7951207824887103,0.9720058614715945
0.537432599039471,-0.2807472601879995,-2.028867663442502,-28.704796056402667,0.8588985430945439,117.84601746182571,7242.368987092933,-0.17755143887589767,-2.158243134463818,-2.474159650589298,-0.8277088036081942,0.9988075636014867
0.47252154398141666,-0.264208357732356,-2.027274341248036,-28.063893945101118,0.8569714973941135,110.54035816459255,6927.5961806990135,-0.1634244433941633,-2.0232453960337007,-2.408653346824292,-0.7636350002217384,0.8904823011079986
0.32488261474525043,-0.24593164039633197,-2.024087696859104,-8.06090756321565,0.8608255887949747,59.02686694144521,-440.53815951880483,-0.13706738231663382,-1.0012132692135773,-1.8023406075856059,-0.5433739250868019,0.6173629510175812
0.29713743392801756,-0.2493337242114796,-2.0233795536615635,-8.214492730887546,0.8640373316290257,55.46980622545687,-456.33102112094815,-0.13367416156282766,-0.9671241096203109,-1.7771761579358105,-0.5118570361151743,0.5894792526564353
0.22054417949124946,-0.21303730212569613,-2.0246188042572593,-8.101561468082396,0.8666067258962666,51.88923228226715,-440.1491107409061,-0.10936507496662486,-0.867961404204737,-1.7584501397745105,-0.46629569167838886,0.4788373346772254
0.22014310266703316,-0.2186151153711204,-2.0247958400566444,-8.417397010643635,0.873030211564369,51.7650969988159,-449.81885515840094,-0.11326439672871146,-0.8593811770083049,-1.792462470330296,-0.47812232088496776,0.48386779273534575
0.2057745039451068,-0.21033806806293823,-2.024087696859104,-8.363666933738369,0.87624195439842,52.38520594831991,-439.53728026192306,-0.10835834251578295,-0.8401574462435349,-1.797177410344985,-0.45402951462096613,0.4626928771943062
0.19986975981696517,-0.20425927836562083,-2.0246188042572593,-7.901992718884705,0.8749572572647994,49.577100949751355,-432.3176170017154,-0.1026974219815033,-0.8121561519213908,-1.7009272401994897,-0.4275800022102283,0.46725613416421136
0.19620968926008872,-0.208606443597561,-2.0265661980504954,-8.14253833705324,0.8755996058316099,46.54858511730525,-455.04860772312065,-0.1028659651783595,-0.8052778978429903,-1.6524029500150488,-0.414419828570975,0.471770482350553
0.17011849881984495,-0.17381158549752382,-2.026212126451725,-6.669618655668098,0.8768843029652302,35.373683732302624,-373.40958500245677,-0.0810653961974358,-0.6555816957030131,-1.3193537252963177,-0.3899858258621677,0.36431317197637103
0.48678319026745215,-0.318457171430099,-2.0247958400566444,-7.364746038650933,0.8800960457992812,67.87026763667677,-414.65117279642305,-0.18142917107509263,-1.1090531327636999,-1.5025555970106559,-0.7414436673098531,0.9300991733191495
0.47650355039778475,-0.3170914903293954,-2.02568101905357,-6.989649017777218,0.8800960457992812,66.29762051129214,-404.39542566898706,-0.1746379829083404,-1.0733737190380654,-1.434874481209579,-0.6922864167402739,0.8887007023258546
0.4804951430423093,-0.31728541519997805,-2.027274341248036,-6.921421892412922,0.882023091499712,61.435790731335224,-400.5325625650986,-0.17443242102804743,-1.0708453627845047,-1.4174240278765176,-0.6927032887972322,0.8933305633984843
0.6055445410031742,-0.3628454142425352,-2.0265661980504954,-6.914812057658457,0.8826654400665221,0.9576552801384844,-414.25833756180737,-0.6902465973238723,-1.6028019485684268,-1.1073055153036186,-0.8242236550637562,0.5273277748469394
0.6046640697492661,-0.3595362628984354,-2.0265661980504954,-6.8051469381053735,0.885234834333763,0.9125838029306883,-411.1006089663532,-0.670982562425698,-1.5955226585685494,-1.0826521025122802,-0.820268009228302,0.5181245898934045
0.6772667255710288,-0.39463153512789895,-2.0274513770474205,-7.745654125795171,0.8916583200018654,1.0739776469329365,-451.7988693808992,-0.7938990217494325,-1.8093660544862296,-1.2551012974129045,-0.8982334864500798,0.6129323023301254
0.7069333885344755,-0.40104485568664994,-2.02603509065234,-7.84863541120202,0.8903736228682448,1.0799324687067255,-441.89120372197357,-0.8311548118964472,-1.75700957399901,-1.2330469760488907,-0.9008216297754678,0.6587776850371532
0.6488698381294965,-0.36599895290498474,-2.02568101905357,-7.424585131934142,0.8910159714350553,1.0335007442079216,-421.55995639830564,-0.7696477446228301,-1.6054595331133596,-1.1401296619303307,-0.8415139167185502,0.6739084549329454
0.6406585455314058,-0.3647669286346111,-2.0269202696492656,-7.462519281460805,0.8923006685686755,1.0326820224948101,-422.8859400338158,-0.7651208493433733,-1.5870876382390042,-1.136999098980207,-0.8393227659596488,0.6728576592697043
0.5931260459732038,-0.31140541837523994,-2.0270973054486507,-7.195537277337897,0.8929430171354857,0.9445917739840859,-375.383799059483,-0.7353670813228814,-1.4921886874814594,-1.0934496325821437,-0.83528412396216,0.6740948142424736
0.5614215673417152,-0.2920094918160419,-2.0295758066400422,-6.991393237513877,0.8980818056699674,0.869386009328307,-349.8732945983492,-0.7021836225297807,-1.4478597706083804,-1.07502670418278,-0.8050302099990747,0.64849857680263
0.6371848233845959,-0.3352253426960369,-2.029221735041272,-7.244880717578221,0.896154759969537,0.8849598945243488,-389.9505764260209,-0.7714336843829347,-1.550681336856049,-1.1038059424328086,-0.8469463428822035,0.7119162153411251
0.5850970292258711,-0.31449335569510695,-2.029221735041272,-7.045818424522973,0.8794536972324711,1.6801284824071245,-388.4169555493678,-0.7037966341476026,-1.4534587826452685,-1.0051097886290778,-0.7837752647804633,0.685398313544324
0.5562454968899748,-0.3081553028509464,-2.0278054486461907,-6.802755419355189,0.8723878629975585,1.59678559906205,-378.40451546570864,-0.6666769202866555,-1.4069225658707345,-0.947558620790369,-0.7267792037343682,0.6416796842640045
0.592786362745557,-0.32432647103502243,-2.0304609856369673,-7.094206508234519,0.8788113486656609,1.6663411756357673,-397.45063377344235,-0.7101662574596255,-1.4714865822652488,-1.0081388603769743,-0.7695419783089125,0.696380025242502
0.6043648268365851,-0.3442717263563105,-2.032408379430204,-5.516117045555705,0.8800960457992812,1.3633210326533418,-234.89267524056348,-0.7554516239288575,-1.1830411748892875,-0.9509181943497723,-0.7127561283857773,0.7034409488840574
0.6662249427712288,-0.3649904068120995,-2.032408379430204,-5.969735201228863,0.8813807429329018,1.4438547183014037,-247.5340848191138,-0.8393444787917385,-1.2754713228325716,-1.038646469875238,-0.7907206375278649,0.7504394259754111
0.8181955242180006,-0.5373052230391365,-2.0318772720320486,-7.090864574696858,0.8845924857669528,1.8570996032052274,-351.77543945626434,-0.95314439976165,-1.5951588353100912,-1.2751981337349039,-0.9293439341488142,0.7541649581110313
0.9036523827707096,-0.5861126130644526,-2.032939486828359,-7.627759176970303,0.8865195314673836,1.9627375793095982,-380.1483366473617,-1.0659531366495378,-1.66922233644406,-1.3179490621170937,-1.009212117900841,0.8587865214353999
0.9146669746603363,-0.5773163154737924,-2.0343557732234396,-7.6019780356827535,0.8916583200018654,1.7838876985224645,-378.11148497675674,-1.078053092083104,-1.668767092623066,-1.3076348825240427,-1.0061605690373572,0.8772839321943846
0.9588251224348698,-0.5929411933638177,-2.0338246658252843,-7.781081972339449,0.8929430171354857,2.166705140746255,-382.3454110470236,-1.123770672999943,-1.6891657827542992,-1.3201444965721016,-1.0353456984170843,0.9242954267074868
0.8178403510020122,-0.5895306048298786,-2.029398770840657,-5.507829705296785,0.8935853657022961,1.109809604787154,-242.28168841514267,-0.9904288358874069,-1.4040319306159812,-1.1924340831090858,-0.8852385807798231,0.7726401546499475
0.8161828006522773,-0.5858348430736066,-2.031700236232663,-5.396343448023754,0.8948700628359164,0.9032490290542717,-234.35503592835892,-0.6944410922775106,-1.1372662210068398,-1.059855981084801,-0.47115558754123354,0.6196696907423817
0.9019503520272039,-0.6129598821903158,-2.0311691288345077,-5.757307636734728,0.896154759969537,0.917241495976427,-234.25518163234662,-0.761269204372783,-1.144548329858701,-1.1221944908976884,-0.5041422370471739,0.6473999163619071
0.9011543758678883,-0.6148001490471923,-2.0327624510289737,-5.641261421302496,0.8967971085363472,0.8516020812969263,-233.7770678416739,-0.7540624546683989,-1.131891661288124,-1.0984756283837949,-0.4974645428681388,0.6439996763262854
0.8750739755092295,-0.6180663825112428,-2.0338246658252843,-5.378825961994535,0.8967971085363472,0.8689445315571089,-239.06121428199174,-0.7125746796272758,-1.1261462240210007,-1.0442201683522618,-0.4667227511290755,0.6547601722828015
0.9188925705436384,-0.6239107956497906,-2.033647630025899,-5.621007357343178,0.8987241542367779,1.7007037124313393,-247.4325417935549,-0.7387780086452309,-1.1000576587163946,-1.020392749526153,-0.471991587684064,0.6816403868119044
0.9443986040483993,-0.6296534489348663,-2.0354179880197503,-5.86814445008574,0.9006511999372083,1.763003083091281,-251.3294968074573,-0.7623409617616161,-1.149781874944009,-1.0848602262379354,-0.4923933277459802,0.6762740920523808
0.8733335388638906,-0.6716343081468042,-2.0340017016246694,-5.987830550129961,0.901935897070829,1.7323729053101358,-282.0909409994689,-0.7794791041768131,-1.161846115676923,-1.0508619278917917,-0.48041942311543173,0.7635844950808149
0.8431351239601631,-0.6444763089382757,-2.035240952220365,-5.953604648114802,0.9064323370385006,1.8727156973192811,-279.0354382659846,-0.7662978161291327,-1.1403630307180386,-1.036730336880834,-0.4730141319061913,0.7607341118287835
0.9113298184933698,-0.6866139623124037,-2.0359490954179056,-6.326561489791089,0.9057899884716901,1.9844626916327943,-298.48651287334053,-0.8138613741014876,-1.1947585833911945,-1.0728362277825298,-0.5106035198335392,0.8365046412860152
0.8713973805108838,-0.628952940977256,-2.036303167016676,-6.2634835401951365,0.8704608172971281,1.9844234868595279,-279.57298172153673,-0.80062822990585,-1.1503643118476607,-1.0469641902704205,-0.49577717000378335,0.8181387629538778
0.8504722029073928,-0.6304702952522314,-2.0345328090228247,-6.265488678485802,0.8691761201635075,1.9749083926514994,-283.67203757579614,-0.7760387528355446,-1.1509801834571025,-1.0397536610237428,-0.4958841245414862,0.7969540846431177
0.776093860726594,-0.5470984727841968,-2.0357720596185205,-6.108107159433726,0.8711031658639382,1.8610910098910491,-254.42467021708765,-0.7401006458701929,-1.0829724828868799,-1.0059511293563614,-0.47876110297943125,0.7746197721613716
0.8256830897847431,-0.6248776740318343,-2.0357720596185205,-6.6522948744217425,0.8698184687303177,2.141279390543387,-311.60106231755896,-0.749220053345615,-1.1493559010048908,-1.0047745782224187,-0.5704926451205071,0.9957718413963537
0.8258826362565008,-0.6226753466656344,-2.0345328090228247,-6.517743879357302,0.8704608172971281,2.1098847541093453,-305.7655346419987,-0.746264068751864,-1.1405218732247209,-0.9886814823439913,-0.5577970499593075,0.9865777240082981
0.9322967644274027,-0.7126301327079582,-2.033647630025899,-7.122686050534527,0.8704608172971281,2.2554301669155743,-329.9271464156953,-0.8356309711138431,-1.253490217848558,-1.106871541819641,-0.6192640254416775,0.9830566958144249
0.8847362655777657,-0.638246254553976,-2.03506391642098,-6.677104070584408,0.8736725601311791,1.9583690796149997,-270.79300789733,-0.839662780816113,-1.1907843193677596,-1.1095258896348839,-0.5228475113995139,0.766109690493328
0.8129730905775836,-0.5839114059407114,-2.0320543078314337,-5.489252333718369,0.8794536972324711,1.5063073481400502,-235.66344393594247,-0.6910608531087346,-1.0206969973982305,-0.9297549906188888,-0.5043883414776354,0.573814814515475
